Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1984","1984","100 g/ha","11397","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1985","1985","100 g/ha","12144","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1986","1986","100 g/ha","10111","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1987","1987","100 g/ha","10592","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1988","1988","100 g/ha","9327","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1989","1989","100 g/ha","8899","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1990","1990","100 g/ha","9812","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1991","1991","100 g/ha","11141","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1992","1992","100 g/ha","11725","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1993","1993","100 g/ha","12342","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1994","1994","100 g/ha","10674","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1995","1995","100 g/ha","11464","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1996","1996","100 g/ha","11486","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1997","1997","100 g/ha","12090","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1998","1998","100 g/ha","13299","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1999","1999","100 g/ha","13050","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2000","2000","100 g/ha","12285","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2001","2001","100 g/ha","14028","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2002","2002","100 g/ha","13523","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2003","2003","100 g/ha","16952","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2004","2004","100 g/ha","15511","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2005","2005","100 g/ha","15509","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2006","2006","100 g/ha","16952","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2007","2007","100 g/ha","16842","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2008","2008","100 g/ha","17031","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2009","2009","100 g/ha","17321","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2010","2010","100 g/ha","17586","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2011","2011","100 g/ha","17933","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2012","2012","100 g/ha","18277","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2013","2013","100 g/ha","18623","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2014","2014","100 g/ha","18975","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","100 g/ha","19571","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","100 g/ha","18718","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","100 g/ha","19508","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","100 g/ha","19052","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","100 g/ha","18861","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","100 g/ha","18900","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","100 g/ha","18720","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","1992","1992","100 g/ha","20000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","1993","1993","100 g/ha","16519","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","1994","1994","100 g/ha","20000","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","1995","1995","100 g/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","1996","1996","100 g/ha","12168","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","1997","1997","100 g/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","1998","1998","100 g/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","1999","1999","100 g/ha","11296","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2000","2000","100 g/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2001","2001","100 g/ha","10934","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2002","2002","100 g/ha","10751","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2003","2003","100 g/ha","10569","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2004","2004","100 g/ha","10383","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2005","2005","100 g/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2006","2006","100 g/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2007","2007","100 g/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2008","2008","100 g/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2009","2009","100 g/ha","9601","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2010","2010","100 g/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2011","2011","100 g/ha","8928","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2012","2012","100 g/ha","8000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2013","2013","100 g/ha","8000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2014","2014","100 g/ha","8094","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2015","2015","100 g/ha","8259","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2016","2016","100 g/ha","8228","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2017","2017","100 g/ha","7897","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2018","2018","100 g/ha","7849","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2019","2019","100 g/ha","7970","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2020","2020","100 g/ha","7844","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01709.90","Other pulses n.e.c.","2021","2021","100 g/ha","7716","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1980","1980","100 g/ha","44690","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1981","1981","100 g/ha","24180","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1982","1982","100 g/ha","18839","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1983","1983","100 g/ha","9490","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1984","1984","100 g/ha","9614","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1985","1985","100 g/ha","13410","E","Estimated value"
